Time,Bus,MessageID,Message,MessageLength
1580765554.9707963,1,978,5380808080808030,8
1580765554.971038,0,740,800000006b,5
1580765554.9715846,1,979,5380808080808031,8
1580765554.9726865,0,452,06d11b083700dcda,8
1580765554.9773815,0,170,25b825b4259625a2,8
1580765554.9777522,0,180,00000000350b2f2b,8
1580765554.9782276,0,186,020a20ea,4
1580765554.9810286,0,743,7d04000000000072,8
1580765554.9818761,0,466,fd240460ffb58094,8
1580765554.9820817,1,296,05c0c00008bc,6
1580765554.9831097,0,836,000000000000004f,8
1580765554.9840293,0,608,0000c0000c0077ad,8
1580765554.985077,0,401,82000a300064fdb7,8
1580765554.985925,0,464,0d97100002000b9a,8
1580765554.9873776,0,170,25bd25bb25a425a6,8
1580765554.9875824,0,544,00000026,4
1580765554.9878044,0,562,768e307fb5a2,6
1580765554.988034,0,37,00010fffd001000d,8
1580765554.9882581,0,36,0200020a420b8007,8
1580765554.9884539,0,565,000000000000003f,8
1580765554.9886932,0,426,0000000000b1,6
1580765554.9901993,0,643,0000000000008c,7
1580765554.991061,0,742,fff800087fe0004e,8
1580765554.9921331,0,830,1fff2380002000,7
1580765554.9950843,0,740,840000006f,5
1580765554.9962134,0,452,06d91b083700dce2,8
1580765554.9974072,0,170,25be25b825ac25a4,8
1580765554.998264,0,552,03520083,4
1580765554.9984927,1,386,a752000bec04c140,8
1580765554.9990833,0,810,88b7,2
1580765554.9993253,0,812,0000000000000037,8
1580765554.9995623,1,388,a7294ef2cc0ba115,8
1580765554.999793,1,389,a706f60a840e10dd,8
1580765555.000632,1,390,a76a3e15b0eb810f,8
1580765555.0008643,1,391,a7181cff8c04615b,8
1580765555.0012636,0,467,00b0360ffa0000cb,8
1580765555.0014706,1,392,a71810ff000451b4,8
1580765555.0016987,1,393,a706f60a800e10dd,8
1580765555.002094,0,835,028763c0000d0007,8
1580765555.0023127,0,705,000cd40c20bb0092,8
1580765555.0025306,1,394,a71638e940f7f098,8
1580765555.0027533,1,395,a710ee1540eb70e9,8
1580765555.0030322,0,1020,00001d8032806fa8,8
1580765555.0035825,1,396,a71d884710ebf81b,8
1580765555.0038345,1,397,a72c881220fb88a6,8
1580765555.0040603,0,608,0000c0000d008fc6,8
1580765555.0045657,1,398,a72cdee9a0eba864,8
1580765555.004763,1,399,a71ab0dbd0eb40df,8
1580765555.005028,0,610,000800029800000e,8
1580765555.0055547,1,400,a7fa000000064888,8
1580765555.005754,1,401,a7fc000000044889,8
1580765555.0061693,1,576,6000100100100100,8
1580765555.006397,1,577,6000100100100100,8
1580765555.0066028,1,402,a7043900000448cb,8
1580765555.0068798,1,403,a7e44400000448b7,8
1580765555.0072029,1,578,6000100100100100,8
1580765555.00843,1,581,6000100100100100,8
1580765555.0086796,1,406,a7f427000084583d,8
1580765555.0089138,1,407,a7fc6400000428d3,8
1580765555.0096965,1,408,a700640260ff000d,8
1580765555.0100117,1,409,a7ea0000600110a4,8
1580765555.0102382,1,584,6400010000000000,8
1580765555.0104718,1,410,a7e800b0600290d4,8
1580765555.0108876,1,411,a706002060007041,8
1580765555.011553,1,412,a7f6000660fdb055,8
1580765555.0118303,1,413,a7f60002600430d9,8
1580765555.0125444,1,414,a7f6003260fee0b4,8
1580765555.0127532,1,415,a7f000a460fde020,8
1580765555.0131917,0,743,7d04000000000072,8
1580765555.01403,1,296,0541700008ed,6
1580765555.0144298,1,352,0000081404ce64bb,8
1580765555.0146542,1,418,a779387938793865,8
1580765555.0148764,1,419,a701fc0001fc004d,8
1580765555.0151062,1,353,803ae302000810,7
1580765555.015479,1,436,a716400300025a19,8
1580765555.0158482,1,437,a706f3ee001ecb35,8
1580765555.0165665,1,438,a728fa0018019f40,8
1580765555.016787,1,439,a7164eff101ff0e9,8
1580765555.0173922,0,170,25c325b525b825b5,8
1580765555.018044,0,464,0d92100002000b95,8
1580765555.018265,0,552,02fa002a,4
1580765555.0186813,0,562,8199388ac0d6,6
1580765555.019105,0,882,007f7f7f7f000000,8
1580765555.0193331,0,740,8600000071,5
1580765555.0195386,0,870,00005427380200,7
1580765555.019758,0,452,06d81b083700dce1,8
1580765555.020031,0,865,063d001a56361c90,8
1580765555.022046,0,643,0000000000008c,7
1580765555.0231817,0,742,fff800087fe0004e,8
1580765555.024057,0,608,0000b7000dfff320,8
1580765555.0275025,0,170,25cd25c325ae25b2,8
1580765555.0301952,0,955,0000b88000000000,8
1580765555.0311599,0,836,000000000000004f,8
1580765555.033084,0,401,88000d300064fdc0,8
1580765555.0333161,0,467,00b0360ffa0000cb,8
1580765555.0340765,0,1076,4140000001800000,8
1580765555.0342882,0,835,028863c0000d0008,8
1580765555.0344834,0,705,000cce0bf5ba005f,8
1580765555.0373764,0,170,25c825ce25b225b7,8
1580765555.0377095,0,180,00000000410b3a42,8
1580765555.0379045,0,37,00010fffe001001d,8
1580765555.0380998,0,552,027f00af,4
1580765555.0383065,0,186,020a20ea,4
1580765555.0385036,0,426,0000000000b1,6
1580765555.0430472,0,740,8a00000075,5
1580765555.043259,0,452,06dd1b083700dce6,8
1580765555.0440307,0,608,0000b7000f002959,8
1580765555.045108,0,610,000800029800000e,8
1580765555.0453825,0,743,7d04000000000072,8
1580765555.0456724,0,466,fd24045bffb5808f,8
1580765555.046059,1,296,05c02000081c,6
1580765555.0473833,0,170,25c825c825b225bb,8
1580765555.0482607,0,36,0200020a420380ff,8
1580765555.0487561,0,800,000000c0100100fc,8
1580765555.0490463,0,810,88b7,2
1580765555.049292,0,812,0000000000000037,8
1580765555.05011,0,877,0000110000000001,8
1580765555.0503426,0,1161,2400230000200001,8
1580765555.0505643,1,389,a807340a840df0fc,8
1580765555.0507927,1,390,a869ec1580eb717d,8
1580765555.051213,0,1162,0000000000200881,8
1580765555.0514276,0,1775,0080400049800086,8
1580765555.051666,1,391,a81824ff8c046164,8
1580765555.051882,1,392,a81820ff200451e5,8
1580765555.0522645,0,818,0000000000000000,8
1580765555.0525072,1,393,a807340a800df0fc,8
1580765555.0527153,1,394,a8160ee900f780bf,8
1580765555.0530398,0,1020,00001e0032006fa8,8
1580765555.0534673,1,395,a8109c1540eb5880,8
1580765555.0544744,1,397,a82c761240fb6895,8
1580765555.0546923,1,398,a82c8ce9a0eb88f3,8
1580765555.0550928,0,742,fff800087fe0004e,8
1580765555.0555031,1,399,a81efc4950eb00de,8
1580765555.0557203,1,400,a8fa000000064889,8
1580765555.0565608,1,401,a8f8000000044886,8
1580765555.0567873,1,402,a8003700000448c6,8
1580765555.057035,0,401,8c000f300064fdc6,8
1580765555.0574324,0,170,25cb25bd25b725b7,8
1580765555.058392,1,577,8000100100100100,8
1580765555.05884,1,406,a8f8260008845849,8
1580765555.0590572,1,578,8000100100100100,8
1580765555.0594745,1,579,8000100100100100,8
1580765555.0597107,1,407,a8046400000428dc,8
1580765555.0600038,1,408,a8fe640260ff202c,8
1580765555.0602179,1,580,8000100100100100,8
1580765555.0604432,1,581,8000100100100100,8
1580765555.06066,1,409,a8f400006001009f,8
1580765555.0608819,1,410,a8dc00b0600270a9,8
1580765555.061093,1,582,8000100100100100,8
1580765555.0613308,1,583,8000100100100100,8
1580765555.061564,1,411,a8f6002060007032,8
1580765555.0620043,1,412,a8f8000060fdc062,8
1580765555.0622172,1,584,8400010000000000,8
1580765555.062644,1,413,a8f60002600430da,8
1580765555.062859,1,414,a8f6001260fee095,8
1580765555.0636075,1,415,a8e2000660009028,8
1580765555.0638049,1,416,a87fff6cab00e5,7
1580765555.0640297,0,608,0000ba0011016197,8
1580765555.064228,0,881,0000000f000000a6,8
1580765555.0645928,1,417,a8000bf300000151,8
1580765555.0655887,1,419,a801fc0001fc004e,8
1580765555.065802,1,436,a816380300025a12,8
1580765555.0660381,0,705,000cc20bffba005d,8
1580765555.066312,0,835,028963c0000d0009,8
1580765555.0666208,1,437,a806fbee081ed550,8
1580765555.0680048,0,37,00010ffff001002d,8
1580765555.0684729,0,36,0200020b42078004,8
1580765555.0686772,1,441,a803a30000015162,8
1580765555.0688884,1,442,a834f9000002831d,8
1580765555.069626,1,443,a80c100000800008,8
1580765555.0705433,1,977,5480808080808030,8
1580765555.0708985,1,978,5480808080808031,8
1580765555.0715148,1,979,5480808080808032,8
1580765555.0772219,0,466,fd24045dffb48090,8
1580765555.077448,0,743,7d04000000000072,8
1580765555.0776823,0,170,25ce25cd25c625c3,8
1580765555.0779088,0,180,00000000450b4652,8
1580765555.078593,0,562,96ae089fd5fa,6
1580765555.0788126,0,565,000000000000003f,8
1580765555.0790358,1,353,803af00200081d,7
1580765555.0792522,0,836,000000000000004f,8
1580765555.081031,0,401,8e0011300064fdca,8
1580765555.081583,0,464,0dad100002000bb0,8
1580765555.0832,0,1541,0000000000000013,8
1580765555.0840342,0,1077,020505ffe00f6003,8
1580765555.0842555,0,608,0000ae0013ffc6f0,8
1580765555.0844607,0,865,063e001a56361c90,8
1580765555.0847108,0,976,1d,1
1580765555.0850444,0,1164,0000000000000000,8
1580765555.0852652,0,610,000800029800000e,8
1580765555.0860937,0,643,0000000000008c,7
1580765555.0870323,0,742,fff800087fe0004e,8
1580765555.0874074,0,170,25d625da25c625c3,8
1580765555.0880015,0,37,00010ffff001002d,8
1580765555.0883763,0,36,0201020b42088006,8
1580765555.0885727,0,550,4000100000000000,8
1580765555.0887513,0,426,0000000000b1,6
1580765555.089194,0,951,0000800000000008,8
1580765555.0905085,0,452,06e21b083700ddec,8
1580765555.091029,0,740,900000007b,5
1580765555.0940304,0,1165,0000000000000000,8
1580765555.0966322,0,467,00b0360ff70000c8,8
1580765555.097345,0,170,25d725dc25d425cc,8
1580765555.0977342,1,385,a90e3ef3ec0b91fa,8
1580765555.0980003,0,180,00000000490b4b5b,8
1580765555.0987794,1,387,a92cb4fe2c06e92e,8
1580765555.2506263,1,389,ac0314f8840b3008,8
1580765555.250904,1,390,acfff80000000032,8
1580765555.2511563,0,1235,1c00000100000000,8
1580765555.2516763,1,391,ac186aff6c04719e,8
1580765555.251927,1,392,ac1868ff40046161,8
1580765555.2523956,0,818,0000000000000000,8
1580765555.2526727,1,393,ac0314f8800b3008,8
1580765555.2534714,1,395,ac0f501540eb18f7,8
1580765555.2537196,1,396,ac1916dc80eac076,8
1580765555.2546706,1,397,ac1bf046a0eb98b6,8
1580765555.254928,1,398,ac2b44e980eb484e,8
1580765555.2553995,0,452,06f91b083700dd03,8
1580765555.2563922,0,705,000cc60c14ba0077,8
1580765555.2566926,1,401,acfc00000004488e,8
1580765555.2570581,1,402,ac082e00000448c9,8
1580765555.2573457,0,170,260c25f225ec25e8,8
1580765555.2598586,1,408,ac04640260ff5066,8
1580765555.260156,1,580,2000100100100100,8
1580765555.2604802,1,581,2000100100100100,8
1580765555.260774,1,409,ac02000060fed07e,8
1580765555.2610414,1,410,ace800a06002a0d9,8
1580765555.2613358,1,582,2000100100100100,8
1580765555.261847,1,412,acf800a060fed017,8
1580765555.262076,1,584,2400010000000000,8
1580765555.2626004,1,413,acfa000060fdb059,8
1580765555.262805,1,414,acfa000260fee08d,8
1580765555.2635107,1,415,ac04002060013009,8
1580765555.2637076,1,416,ac7fff6caf00ed,7
1580765555.2640753,0,608,000081001affd6da,8
1580765555.264278,0,881,0000001a000000a6,8
1580765555.2645,1,417,ac000bf300000155,8
1580765555.2647078,1,418,ac7938793879386a,8
1580765555.2655413,1,419,ac01fc0001fc0052,8
1580765555.2657518,1,436,ac7ffc00000ffcef,8
1580765555.266504,1,437,ac0765ee011ebc9f,8
1580765555.2667098,1,438,ac29350002016632,8
1580765555.2674062,0,170,260c25ff25f925e3,8
1580765555.2682984,0,36,0201020a420c8009,8
1580765555.2691836,0,743,7d04000000000072,8
1580765555.269511,1,443,ac0c3900001fecc0,8
1580765555.2697527,1,976,5680808080808031,8
1580765555.2700284,1,296,0640e000085d,6
1580765555.2703905,1,352,0000081408ec55ce,8
1580765555.2706008,1,977,5680808080808032,8
1580765555.2711055,0,836,000000000000004f,8
1580765555.271476,1,979,5680808080808034,8
1580765555.2718458,1,1104,7f00007f4000009a,8
1580765555.2729058,0,944,0081004300080000,8
1580765555.2731564,0,401,a6001a300064feec,8
1580765555.2773552,0,170,2604260f25fb25ef,8
1580765555.2777119,0,37,00010fff1001004d,8
1580765555.2779074,0,180,00000000650b7eaa,8
1580765555.2781055,0,552,0309003a,4
1580765555.2783024,0,186,020c20ec,4
1580765555.2785008,0,643,0000000000008c,7
1580765555.278705,0,865,063d001a56361d8f,8
1580765555.278916,0,452,06fb1b083700dd05,8
1580765555.2791252,0,742,fff800087fe0004e,8
1580765555.2830415,0,740,a800000093,5
1580765555.2840474,0,608,000084001a008f97,8
1580765555.2850566,0,610,000800029800000e,8
1580765555.287029,0,467,00b0360ff90000ca,8
1580765555.2873886,0,170,260c262025f825f0,8
1580765555.2877495,0,37,00010fff1001004d,8
1580765555.2880144,0,544,00000026,4
1580765555.2887506,0,565,000000000000003f,8
1580765555.2890558,0,426,0000000000b1,6
1580765555.290031,0,835,028d63c0000d000d,8
1580765555.2970355,0,401,aa001a300064fef0,8
1580765555.2974298,0,170,260a260725fe25f2,8
1580765555.2984731,1,386,ad52b40bac04413a,8
1580765555.2986763,0,550,4000100000000000,8
1580765555.299287,0,812,0000000000000037,8
1580765555.3005097,1,390,adfff80000000033,8
1580765555.3007114,1,391,ad187eff4c047193,8
1580765555.3011572,0,743,7d04000000000072,8
1580765555.301622,1,392,ad187eff40046178,8
1580765555.301903,1,393,ad0350f8400b4015,8
1580765555.3021843,1,296,0541500008cd,6
1580765555.3024745,0,452,07011b083700dd0c,8
1580765555.3030014,0,1020,00001d0032006fa8,8
1580765555.3033772,0,464,0df7100002000bfa,8
1580765555.3035865,1,396,ad18c2dce0eaa062,8
1580765555.3037827,1,397,ad1b9e4680eb6815,8
1580765555.3040278,0,608,00007b001a0000ff,8
1580765555.3045444,1,398,ad214aa7f0e9e918,8
1580765555.304749,1,399,ad1d544a60ea70ba,8
1580765555.3055122,1,400,ad00000000000046,8
1580765555.305708,1,401,ad00000000044893,8
1580765555.3064506,1,577,4000100100100100,8
1580765555.3066528,1,402,addc2d04080448a9,8
1580765555.306849,1,403,adec4e00000448cf,8
1580765555.3070495,0,740,aa00000095,5
1580765555.3072546,1,578,4000100100100100,8
1580765555.3080008,1,405,ad020000000068b5,8
1580765555.3086324,1,406,ad0000000000004c,8
1580765555.3088372,1,407,ad006400000428dd,8
1580765555.3092108,1,582,4000100100100100,8
1580765555.309842,1,409,ad04000060fe9041,8
1580765555.3100507,0,643,0000000000008c,7
1580765555.3102603,1,584,4400010000000000,8
1580765555.3104823,1,410,adde00a06002c0f0,8
1580765555.3108568,1,411,adf4000060007015,8
1580765555.3110607,0,742,fff800087fe0004e,8
1580765555.311578,1,412,adf400a060ff2065,8
1580765555.3117847,1,413,adf4000060fdb054,8
1580765555.3125434,1,414,adf4000660fd10bb,8
1580765555.3127515,1,415,adee0042600100e6,8
1580765555.313544,1,416,ad7fff6cb000ef,7
1580765555.3137503,1,417,ad000bf300000156,8
1580765555.314513,1,418,ad7938793879386b,8
1580765555.3147328,1,419,ad01fc0001fc0053,8
1580765555.315503,1,436,ad7ffc00000ffcf0,8
1580765555.3157315,1,437,ad0784ee001ed4d6,8
1580765555.316503,1,438,ad29710010c1653c,8
1580765555.3167322,1,439,ad16b500001fcf26,8
1580765555.3173757,0,170,261b25ff25f825f6,8
1580765555.3177793,1,441,ad01bc00001f0550,8
1580765555.3187811,1,443,ad0c4400021fe1c3,8
1580765555.3191144,0,467,00b0360ff90000ca,8
1580765555.3193617,0,836,000000000000004f,8
1580765555.3200383,0,705,000cc20c23ba0082,8
1580765555.3202531,0,829,0042,2
1580765555.3212068,0,401,ac001a300064fef2,8
1580765555.3221574,0,835,028d63c0000d000d,8
1580765555.3239987,0,608,000076001affa19a,8
1580765555.3250299,0,610,000800029800000e,8
1580765555.3258748,0,452,07031b083700dd0e,8
1580765555.3273747,0,170,2617260726072604,8
1580765555.3277092,0,37,00010fff1001004d,8
1580765555.3283787,0,36,0201020c41fe80fc,8
1580765555.3285751,0,550,4000100000000000,8
1580765555.330269,0,1114,6c02000000000000,8
1580765555.3310547,0,466,fd24045bffb1808b,8
1580765555.3313375,0,740,ae00000099,5
1580765555.3315482,0,869,000000001f0600,7
1580765555.3332036,0,743,7d04000000000072,8
1580765555.3338773,0,976,1e,1
1580765555.334088,1,296,05c02000081c,6
1580765555.3342893,1,352,0000081404eee158,8
1580765555.3350275,1,353,803b99020008c7,7
1580765555.3352797,0,464,0e07100002000d0d,8
1580765555.3374364,0,170,260f261526042606,8
1580765555.3376772,0,180,00000000710b8fc7,8
1580765555.3379226,0,552,02580088,4
1580765555.338186,0,37,00010fff1001004d,8
1580765555.342032,0,643,0000000000008c,7
1580765555.342255,0,865,063e001956361d8f,8
1580765555.3431187,0,742,fff800087fe0004e,8
1580765555.3440866,0,608,00006e001a005a4c,8
1580765555.3451066,0,401,b0001a300064fef6,8
1580765555.3473322,0,170,2612261826072606,8
1580765555.3478606,0,562,f70e10ff3583,6
1580765555.3481178,0,36,0201020a42048001,8
1580765555.3489807,0,800,000000c0110100fd,8
1580765555.3491335,0,810,88b7,2
1580765555.3492694,0,812,0000000000000037,8
1580765555.349745,1,388,ae2a8ef36c0b61be,8
1580765555.350123,0,1041,0020000000008000,8
1580765555.3507128,1,390,aefff80000000034,8
1580765555.3514407,1,391,ae188cff6c0461b2,8
1580765555.351569,0,705,000cbe0c27ba0082,8
1580765555.3517034,1,392,ae1890ff2004515b,8
1580765555.35223,0,818,0000000000000000,8
1580765555.3524804,1,393,ae037cf8800b4082,8
1580765555.3527293,1,394,ae1524e8a0f5b0a7,8
1580765555.3528569,0,1020,00001e0031806fb8,8
1580765555.3534646,1,395,ae28faeaf0eac9f1,8
1580765555.3537147,1,396,ae1872dcc0ea90e3,8
1580765555.3541381,0,835,028d63c0000d000d,8
1580765555.3545213,1,397,ae1b4846e0eb6018,8
1580765555.3547597,1,398,ae20f2a7e0e9c990,8
1580765555.3550105,0,740,b00000009b,5
1580765555.3555696,1,399,ae1d064b00ea60fe,8
1580765555.3557446,1,400,aefa1e000084583b,8
1580765555.3564858,1,401,aef600000004488a,8
1580765555.356709,1,402,ae002b00000648c2,8
1580765555.357359,0,170,26142623260f2614,8
1580765555.357491,1,403,aef44e00000648da,8
1580765555.3576062,0,37,00010fff0001003d,8
1580765555.3577385,1,404,aefe000000044895,8
1580765555.357855,0,180,00000000750b94d0,8
1580765555.358356,1,1089,7fff7fff00000049,8
1580765555.3586054,1,405,aeff0000000068b3,8
1580765555.3587387,0,550,4000100000000000,8
1580765555.358856,1,406,ae0000000000004d,8
1580765555.359112,1,576,6000100100100100,8
1580765555.3593333,1,577,6000100100100100,8
1580765555.3595414,1,407,aefe6400000428dc,8
1580765555.359772,1,408,aefc640260ff5060,8
1580765555.3601115,1,578,6000100100100100,8
1580765555.3603332,1,579,6000100100100100,8
1580765555.360584,1,409,aefe000060fea04c,8
1580765555.3607924,1,410,aeec00b06002b0ff,8
1580765555.3611166,1,580,6000100100100100,8
1580765555.3613355,1,581,6000100100100100,8
1580765555.361543,1,411,aef60006600010be,8
1580765555.3617723,1,412,aefc00a060ff105e,8
1580765555.3621113,1,582,6000100100100100,8
1580765555.3623347,1,583,6000100100100100,8
1580765555.3626122,1,413,aefe000060fe30e0,8
1580765555.3627355,0,466,fd240459ffb08088,8
1580765555.362891,1,414,aef6000260fd10ba,8
1580765555.3630486,1,584,6400010000000000,8
1580765555.363483,1,415,aefc004260018075,8
1580765555.3637311,1,416,ae7fff6cb100f1,7
1580765555.3640091,0,608,000070001a010f04,8
1580765555.3644588,1,417,ae000bf300000157,8
1580765555.3647065,1,418,ae7938793879386c,8
1580765555.3650084,0,610,000800029800000e,8
1580765555.3651638,0,743,7d04000000000072,8
1580765555.3655086,1,419,ae01fc0001fc0054,8
1580765555.3657427,1,436,ae340a000801ffb1,8
1580765555.3660083,1,296,0540800008fc,6
1580765555.3664584,1,437,ae078cee001edee9,8
1580765555.366707,1,438,ae29680000017473,8
1580765555.3668385,0,464,0e12100002000d18,8
1580765555.367112,0,836,000000000000004f,8
1580765555.367437,1,439,ae16b000001fd92c,8
1580765555.367567,0,170,2623263026142614,8
1580765555.36798,0,37,00010fff0001003d,8
1580765555.3682287,0,36,0201020842068001,8
1580765555.3685389,1,441,ae01c000001f1a6a,8
1580765555.3687727,1,442,ae7ffc00000ffcf7,8
1580765555.3691134,0,401,b2001a300064fef8,8
1580765555.3694355,1,443,ae0c4800211ff9ff,8
1580765555.369772,1,976,5780808080808032,8
1580765555.370491,1,977,5780808080808033,8
1580765555.370743,1,978,5780808080808034,8
1580765555.3714921,1,979,5780808080808035,8
1580765555.3720167,0,1017,9058154100000042,8
1580765555.3730164,0,452,070b1b083700dd16,8
1580765555.3740146,0,643,0000000000008c,7
1580765555.3751116,0,945,00000001000800c5,8
1580765555.3752737,0,742,fff800087fe0004e,8
1580765555.3774137,0,170,2626261b26142614,8
1580765555.3776896,0,180,00000000790b94d4,8
1580765555.3778765,0,552,02bc00ec,4
1580765555.3780375,0,37,00010fff0001003d,8
1580765555.3783123,0,544,00000026,4
1580765555.378485,0,562,0219180a40b7,6
1580765555.3786497,0,1237,1500000000000000,8
1580765555.379017,0,565,000000000000003f,8
1580765555.3791885,0,740,b40000009f,5
1580765555.3810194,0,1745,d600000000000000,8
1580765555.3822358,0,467,00b0360ff80000c9,8
1580765555.383268,0,705,000cbe0c0eba0069,8
1580765555.3841212,0,608,000061001a00351a,8
1580765555.3860464,0,835,028e63c0000d000e,8
1580765555.3872771,0,170,2626261b2614261b,8
1580765555.3878407,0,550,4000100000000000,8
1580765555.3880222,0,37,00010fff0001003d,8
1580765555.38833,0,36,0201020b420180ff,8
1580765555.3884861,0,426,0000000000b1,6
1580765555.3886914,0,951,0000800000000008,8
1580765555.3911583,0,1172,0200000000000000,8
1580765555.3921525,0,830,ffff2380002d00,7
1580765555.3930209,0,896,80a0000800001e01,8
1580765555.3933349,0,401,b6001a300064fefc,8
1580765555.394519,0,466,fd240459ffaf8087,8
1580765555.396567,0,452,07111b083700dd1c,8
1580765555.3970149,0,743,7d04000000000072,8
1580765555.3973594,0,170,26292640260d2611,8
1580765555.3975053,1,384,affff8000000002f,8
1580765555.3976498,0,180,00000000790ba0e0,8
1580765555.398014,0,37,00010fff0001003d,8
1580765555.3984225,0,800,000000c0110100fd,8
1580765555.3994873,1,388,af2ac2f34c0b51c3,8
1580765555.3997347,1,389,af039af8e40b20e1,8
1580765555.4005141,1,390,affff80000000035,8
1580765555.4007368,1,391,af189aff8c0461e1,8
1580765555.4015164,1,392,af189eff800451ca,8
1580765555.401684,1,393,af039af8e00b20e1,8
1580765555.4020123,0,1552,20801e6490008660,8
1580765555.4022698,0,882,007f7f7f7f000000,8
1580765555.4025288,1,394,af14f8e840f550bb,8
1580765555.4026773,1,395,af28a4eae0eac98c,8
1580765555.4030135,0,740,b6000000a1,5
1580765555.4033372,0,1020,00001d0032006fb8,8
1580765555.4035242,1,396,af181adc80ea803c,8
1580765555.403696,1,397,af1b1446a0ebb0f5,8
1580765555.4040318,0,608,000059001a002906,8
1580765555.4044428,1,398,af2098a7c0e9b907,8
1580765555.4047146,1,399,af1cac4b80ea4004,8
1580765555.405015,0,610,000800029800000e,8
1580765555.4054835,1,400,af00000000000048,8
1580765555.405767,1,401,afec000000044881,8
1580765555.4066489,1,402,af122900000448d1,8
1580765555.4073045,1,579,8000100100100100,8
1580765555.4074917,0,170,262826142612260a,8
1580765555.408065,0,37,00010fff0001003d,8
1580765555.4086614,1,406,af0000000000004e,8
1580765555.4091983,1,582,8000100100100100,8
1580765555.4094129,1,583,8000100100100100,8
1580765555.409593,1,408,af00640260ff90a5,8
1580765555.409888,1,409,aff8000060fee087,8
1580765555.4101632,1,584,8400010000000000,8
1580765555.4104614,1,410,afe400c0600280d8,8
1580765555.410715,1,411,affe0002600010c3,8
1580765555.4115157,1,412,affa00a060fee02c,8
1580765555.4124677,1,414,affe000260fd10c3,8
1580765555.4127324,1,415,aff600426001b0a0,8
1580765555.413444,1,416,af7fff6cb200f3,7
1580765555.4136958,1,417,af000bf300000158,8
1580765555.4140103,0,467,00b0360ff80000c9,8
1580765555.414485,1,418,af7938793879386d,8
1580765555.4147406,1,419,af01fc0001fc0055,8
1580765555.4150102,0,705,000cbe0c00ba005b,8
1580765555.4152412,0,836,000000000000004f,8
1580765555.4154994,1,436,af7ffc00000ffcf2,8
1580765555.415752,1,437,af07a7ef501ef169,8
1580765555.4164817,1,438,af2950003841ac0c,8
1580765555.416735,1,439,af16bb00001fd837,8
1580765555.4171445,0,401,b8001a300064fefe,8
1580765555.4173925,0,170,2629262f2611260f,8
1580765555.4175358,1,440,af1567fc051e717c,8
1580765555.418674,0,550,4000100000000000,8
1580765555.4188097,1,443,af0c4e00091ff9ee,8
1580765555.4191267,0,870,0000564918fa00,7
1580765555.4201202,0,452,07121b083700de1e,8
1580765555.4240108,0,608,00005f001a0113f7,8
1580765555.4262176,0,466,fd24045bffae8088,8
1580765555.4270892,0,740,ba000000a5,5
1580765555.4273562,0,170,2628263426152620,8
1580765555.4274857,0,186,020c20ec,4
1580765555.427983,0,37,00010fff0001003d,8
1580765555.4282322,0,1132,5a02000000000000,8
1580765555.4284816,0,36,0202020a42058003,8
1580765555.4291222,0,743,7d04000000000072,8
1580765555.4300115,1,296,067fc000087c,6
1580765555.4303722,0,464,0e23100002000d29,8
1580765555.437341,0,170,26332633261b262b,8
1580765555.4376054,0,180,00000000810babf3,8
1580765555.4377348,0,552,02f30023,4
1580765555.4380102,0,37,00010fff0001003d,8
1580765555.4382653,0,544,00000026,4
1580765555.4384115,0,562,172f2820561e,6
1580765555.4386423,0,565,000000000000003f,8
1580765555.4388287,0,426,0000000000b1,6
1580765555.4391217,0,643,0000000000008c,7
1580765555.4393718,0,742,fff800087fe0004e,8
1580765555.4410102,0,401,bc001a300564fe07,8
1580765555.4435654,0,452,07191b083700de25,8
1580765555.4441104,0,608,00004d001a0018e9,8
1580765555.4450178,0,610,000800029800000e,8
1580765555.445774,0,467,00b0360ff80000c9,8
1580765555.4467335,0,705,000cc20c1aba0079,8
1580765555.4477694,1,384,b0fff80000000030,8
1580765555.4479816,0,37,00010fff0001003d,8
1580765555.4482317,0,824,0000000000000000,8
1580765555.4483736,0,36,0202020a42098007,8
1580765555.4485102,1,385,b00f72f42c0b4127,8
1580765555.4486454,0,550,4000100000000000,8
1580765555.4487846,1,386,b052ae0bec0481b7,8
1580765555.448981,0,800,000000c0120100fe,8
1580765555.4491446,0,810,88b7,2
1580765555.449284,0,812,0000000000000037,8
1580765555.4495354,1,387,b02d8cfecc0611d6,8
1580765555.5604584,1,580,e000100100100100,8
1580765555.560636,1,409,b2fc000060feb05e,8
1580765555.5608823,1,410,b2f000c06003d038,8
1580765555.5616045,1,411,b2f2000060fea046,8
1580765555.5618546,1,412,b2fc005060ffb0b2,8
1580765555.5621114,1,583,e000100100100100,8
1580765555.562333,1,584,e400010000000000,8
1580765555.562593,1,413,b2fa001060fe20e0,8
1580765555.5627906,1,414,b2fe000060ffe096,8
1580765555.5630991,0,1163,e606080ac2030000,8
1580765555.5634682,1,415,b20a00806000a0e4,8
1580765555.5637717,1,416,b27fff6cb500f9,7
1580765555.5641427,0,608,000039001a0029e6,8
1580765555.5644953,1,417,b2000bf30000015b,8
1580765555.5647612,1,418,b279387938793870,8
1580765555.5650084,0,610,000800021800008e,8
1580765555.5654595,1,419,b201fc0001fc0058,8
1580765555.5657089,1,436,b27ffc00000ffcf5,8
1580765555.566145,0,643,0000000000008c,7
1580765555.5664573,1,437,b207e8ef005ec36f,8
1580765555.5667078,1,438,b22965002841c22a,8
